timestamp,splice_id,surface_distance,acoustic_level,edge_deviation,belt_speed,carryback_level,condition
2026-09-05 08:48:55.659585,SPLICE_005,98.32,30.66,3.51,1.47,0.14,NORMAL
2026-09-05 08:48:57.659585,SPLICE_005,104.63,84.78,19.49,1.17,0.87,CRITICAL
2026-09-05 08:48:59.659585,SPLICE_005,105.34,57.29,6.35,1.47,0.33,WARNING
2026-09-05 08:49:01.659585,SPLICE_002,108.13,55.16,6.72,1.36,0.54,WARNING
2026-09-05 08:49:03.659585,SPLICE_005,102.19,51.49,3.2,1.28,0.57,WARNING
2026-09-05 08:49:05.659585,SPLICE_001,100.06,38.04,1.98,1.51,0.01,NORMAL
2026-09-05 08:49:07.659585,SPLICE_005,104.69,41.99,5.46,1.49,0.44,WARNING
2026-09-05 08:49:09.659585,SPLICE_001,116.0,86.01,15.17,1.36,0.91,CRITICAL
2026-09-05 08:49:11.659585,SPLICE_001,103.48,40.27,0.27,1.51,0.0,NORMAL
2026-09-05 08:49:13.659585,SPLICE_005,119.78,108.25,14.93,1.28,0.63,CRITICAL
2026-09-05 08:49:15.659585,SPLICE_002,102.41,30.91,2.63,1.49,0.04,NORMAL
2026-09-05 08:49:17.659585,SPLICE_002,97.22,38.52,1.88,1.48,0.05,NORMAL
2026-09-05 08:49:19.659585,SPLICE_005,100.63,30.65,2.81,1.47,0.01,NORMAL
2026-09-05 08:49:21.659585,SPLICE_002,103.7,55.54,9.06,1.45,0.46,WARNING
2026-09-05 08:49:23.659585,SPLICE_004,100.06,34.03,2.08,1.45,0.03,NORMAL
2026-09-05 08:49:25.659585,SPLICE_005,99.04,42.7,1.96,1.43,0.19,NORMAL
2026-09-05 08:49:27.659585,SPLICE_001,97.53,20.51,2.75,1.58,0.06,NORMAL
2026-09-05 08:49:29.659585,SPLICE_005,97.24,27.82,1.74,1.5,0.04,NORMAL
2026-09-05 08:49:31.659585,SPLICE_005,98.7,33.05,1.95,1.46,0.0,NORMAL
2026-09-05 08:49:33.659585,SPLICE_004,100.3,30.49,2.44,1.54,0.01,NORMAL
2026-09-05 08:49:35.659585,SPLICE_003,107.56,58.41,7.08,1.54,0.29,WARNING
2026-09-05 08:49:37.659585,SPLICE_004,100.96,33.64,1.31,1.47,0.16,NORMAL
2026-09-05 08:49:39.659585,SPLICE_001,104.73,63.46,7.38,1.52,0.56,WARNING
2026-09-05 08:49:41.659585,SPLICE_005,99.75,28.94,2.75,1.52,0.09,NORMAL
2026-09-05 08:49:43.659585,SPLICE_004,97.56,32.1,1.96,1.41,0.02,NORMAL
2026-09-05 08:49:45.659585,SPLICE_001,100.27,44.59,1.82,1.44,0.07,NORMAL
2026-09-05 08:49:47.659585,SPLICE_001,127.76,91.5,11.47,1.41,0.62,CRITICAL
2026-09-05 08:49:49.659585,SPLICE_001,111.17,73.72,16.24,1.01,0.66,CRITICAL
2026-09-05 08:49:51.659585,SPLICE_004,102.74,25.0,0.06,1.55,0.08,NORMAL
2026-09-05 08:49:53.659585,SPLICE_004,99.75,30.08,2.22,1.48,0.18,NORMAL
2026-09-05 08:49:55.659585,SPLICE_002,103.64,43.85,8.98,1.42,0.58,WARNING
2026-09-05 08:49:57.659585,SPLICE_004,99.26,31.07,1.08,1.59,0.09,NORMAL
2026-09-05 08:49:59.659585,SPLICE_004,99.54,37.19,1.11,1.42,0.17,NORMAL
2026-09-05 08:50:01.659585,SPLICE_004,98.31,34.63,1.67,1.47,0.18,NORMAL
2026-09-05 08:50:03.659585,SPLICE_005,102.0,42.19,0.29,1.56,0.16,NORMAL
2026-09-05 08:50:05.659585,SPLICE_003,97.95,30.31,2.11,1.45,0.19,NORMAL
2026-09-05 08:50:07.659585,SPLICE_005,101.52,28.03,1.23,1.54,0.01,NORMAL
2026-09-05 08:50:09.659585,SPLICE_002,106.87,50.94,5.97,1.28,0.4,WARNING
2026-09-05 08:50:11.659585,SPLICE_002,104.28,57.68,6.19,1.15,0.42,WARNING
2026-09-05 08:50:13.659585,SPLICE_001,112.86,89.16,17.4,1.34,0.82,CRITICAL
2026-09-05 08:50:15.659585,SPLICE_004,98.53,38.34,2.4,1.46,0.1,NORMAL
2026-09-05 08:50:17.659585,SPLICE_005,97.2,36.01,2.18,1.54,0.02,NORMAL
2026-09-05 08:50:19.659585,SPLICE_004,110.74,52.52,6.95,1.55,0.56,WARNING
2026-09-05 08:50:21.659585,SPLICE_002,98.8,22.21,2.82,1.52,0.02,NORMAL
2026-09-05 08:50:23.659585,SPLICE_002,99.2,34.08,1.45,1.47,0.08,NORMAL
2026-09-05 08:50:25.659585,SPLICE_001,98.36,24.33,1.59,1.46,0.11,NORMAL
2026-09-05 08:50:27.659585,SPLICE_004,96.05,26.25,2.46,1.51,0.15,NORMAL
2026-09-05 08:50:29.659585,SPLICE_001,102.38,25.91,3.09,1.47,0.05,NORMAL
2026-09-05 08:50:31.659585,SPLICE_001,100.72,34.84,2.36,1.42,0.11,NORMAL
2026-09-05 08:50:33.659585,SPLICE_001,97.6,33.49,1.59,1.54,0.14,NORMAL
2026-09-05 08:50:35.659585,SPLICE_001,101.22,19.6,2.68,1.45,0.16,NORMAL
2026-09-05 08:50:37.659585,SPLICE_001,103.24,32.08,0.78,1.57,0.16,NORMAL
2026-09-05 08:50:39.659585,SPLICE_002,101.2,21.38,1.31,1.57,0.06,NORMAL
2026-09-05 08:50:41.659585,SPLICE_001,102.65,29.15,2.08,1.54,0.13,NORMAL
2026-09-05 08:50:43.659585,SPLICE_003,101.53,25.1,2.28,1.51,0.08,NORMAL
2026-09-05 08:50:45.659585,SPLICE_005,99.74,25.74,1.24,1.45,0.15,NORMAL
2026-09-05 08:50:47.659585,SPLICE_005,111.72,43.51,6.48,1.33,0.24,WARNING
2026-09-05 08:50:49.659585,SPLICE_003,96.98,28.9,1.81,1.53,0.03,NORMAL
2026-09-05 08:50:51.659585,SPLICE_002,118.27,85.93,15.7,1.06,0.94,CRITICAL
2026-09-05 08:50:53.659585,SPLICE_005,100.4,29.95,1.48,1.51,0.2,NORMAL
2026-09-05 08:50:55.659585,SPLICE_003,96.78,26.51,0.18,1.53,0.02,NORMAL
2026-09-05 08:50:57.659585,SPLICE_005,116.28,96.93,11.91,1.13,0.67,CRITICAL
2026-09-05 08:50:59.659585,SPLICE_002,101.82,26.66,2.44,1.48,0.07,NORMAL
2026-09-05 08:51:01.659585,SPLICE_004,97.89,32.14,0.3,1.47,0.15,NORMAL
2026-09-05 08:51:03.659585,SPLICE_001,116.3,84.75,14.37,1.13,0.79,CRITICAL
2026-09-05 08:51:05.659585,SPLICE_004,100.0,55.27,8.23,1.44,0.58,WARNING
2026-09-05 08:51:07.659585,SPLICE_003,100.82,31.78,3.27,1.51,0.06,NORMAL
2026-09-05 08:51:09.659585,SPLICE_004,96.74,25.48,0.19,1.49,0.19,NORMAL
2026-09-05 08:51:11.659585,SPLICE_004,98.74,28.54,1.31,1.5,0.02,NORMAL
2026-09-05 08:51:13.659585,SPLICE_005,99.62,22.51,3.36,1.48,0.15,NORMAL
2026-09-05 08:51:15.659585,SPLICE_002,96.32,25.93,3.07,1.46,0.01,NORMAL
2026-09-05 08:51:17.659585,SPLICE_002,102.71,54.46,7.86,1.47,0.39,WARNING
2026-09-05 08:51:19.659585,SPLICE_001,100.89,30.1,1.48,1.53,0.04,NORMAL
2026-09-05 08:51:21.659585,SPLICE_004,98.18,38.42,2.84,1.5,0.18,NORMAL
2026-09-05 08:51:23.659585,SPLICE_002,99.2,24.85,0.92,1.52,0.19,NORMAL
2026-09-05 08:51:25.659585,SPLICE_003,97.34,19.11,1.3,1.51,0.05,NORMAL
2026-09-05 08:51:27.659585,SPLICE_001,120.46,70.24,16.83,1.16,0.85,CRITICAL
2026-09-05 08:51:29.659585,SPLICE_003,96.21,31.56,0.81,1.48,0.12,NORMAL
2026-09-05 08:51:31.659585,SPLICE_002,100.01,32.96,2.21,1.46,0.07,NORMAL
2026-09-05 08:51:33.659585,SPLICE_004,99.59,35.59,1.47,1.47,0.15,NORMAL
2026-09-05 08:51:35.659585,SPLICE_005,101.76,26.15,1.37,1.45,0.09,NORMAL
2026-09-05 08:51:37.659585,SPLICE_001,98.86,24.1,2.03,1.44,0.09,NORMAL
2026-09-05 08:51:39.659585,SPLICE_005,105.49,35.75,4.09,1.36,0.28,WARNING
2026-09-05 08:51:41.659585,SPLICE_005,100.21,28.27,2.69,1.47,0.17,NORMAL
2026-09-05 08:51:43.659585,SPLICE_002,98.19,50.8,5.6,1.3,0.27,WARNING
2026-09-05 08:51:45.659585,SPLICE_003,101.51,28.89,0.65,1.59,0.19,NORMAL
2026-09-05 08:51:47.659585,SPLICE_001,104.0,35.7,1.9,1.48,0.13,NORMAL
2026-09-05 08:51:49.659585,SPLICE_002,119.88,98.99,12.49,1.16,0.77,CRITICAL
2026-09-05 08:51:51.659585,SPLICE_001,100.06,52.85,6.98,1.56,0.32,WARNING
2026-09-05 08:51:53.659585,SPLICE_004,116.47,87.49,13.69,1.22,0.83,CRITICAL
2026-09-05 08:51:55.659585,SPLICE_005,104.4,58.08,7.83,1.37,0.21,WARNING
2026-09-05 08:51:57.659585,SPLICE_004,114.15,101.37,14.27,1.2,0.93,CRITICAL
2026-09-05 08:51:59.659585,SPLICE_005,101.24,19.35,3.18,1.55,0.19,NORMAL
2026-09-05 08:52:01.659585,SPLICE_003,95.23,33.73,2.13,1.52,0.06,NORMAL
2026-09-05 08:52:03.659585,SPLICE_005,102.81,23.96,0.59,1.49,0.12,NORMAL
2026-09-05 08:52:05.659585,SPLICE_003,99.74,26.74,0.19,1.58,0.15,NORMAL
2026-09-05 08:52:07.659585,SPLICE_005,107.54,59.95,8.47,1.41,0.53,WARNING
2026-09-05 08:52:09.659585,SPLICE_004,99.03,34.21,0.95,1.37,0.03,NORMAL
2026-09-05 08:52:11.659585,SPLICE_004,103.64,48.72,10.6,1.49,0.56,WARNING
2026-09-05 08:52:13.659585,SPLICE_003,120.98,69.81,17.02,1.29,0.74,CRITICAL
2026-09-05 08:52:15.659585,SPLICE_003,101.23,18.73,1.33,1.46,0.16,NORMAL
2026-09-05 08:52:17.659585,SPLICE_001,98.29,26.94,3.12,1.5,0.05,NORMAL
2026-09-05 08:52:19.659585,SPLICE_002,105.34,49.84,7.66,1.56,0.53,WARNING
2026-09-05 08:52:21.659585,SPLICE_001,99.68,42.5,0.94,1.48,0.13,NORMAL
2026-09-05 08:52:23.659585,SPLICE_005,101.29,21.86,0.66,1.61,0.17,NORMAL
2026-09-05 08:52:25.659585,SPLICE_004,99.27,21.64,4.04,1.52,0.16,NORMAL
2026-09-05 08:52:27.659585,SPLICE_002,103.28,24.09,3.45,1.46,0.0,NORMAL
2026-09-05 08:52:29.659585,SPLICE_004,99.87,22.75,2.08,1.55,0.19,NORMAL
2026-09-05 08:52:31.659585,SPLICE_002,96.32,14.4,2.21,1.49,0.05,NORMAL
2026-09-05 08:52:33.659585,SPLICE_003,100.06,33.45,3.09,1.53,0.03,NORMAL
2026-09-05 08:52:35.659585,SPLICE_004,112.86,85.93,10.13,1.2,0.67,CRITICAL
2026-09-05 08:52:37.659585,SPLICE_004,98.04,20.21,1.33,1.51,0.1,NORMAL
2026-09-05 08:52:39.659585,SPLICE_003,100.59,23.63,2.84,1.6,0.15,NORMAL
2026-09-05 08:52:41.659585,SPLICE_005,102.34,26.38,1.36,1.36,0.13,NORMAL
2026-09-05 08:52:43.659585,SPLICE_005,107.4,94.48,15.9,1.28,0.65,CRITICAL
2026-09-05 08:52:45.659585,SPLICE_001,102.25,21.29,2.41,1.49,0.0,NORMAL
2026-09-05 08:52:47.659585,SPLICE_001,107.78,91.87,16.94,1.15,0.77,CRITICAL
2026-09-05 08:52:49.659585,SPLICE_001,107.26,56.76,4.46,1.36,0.41,WARNING
2026-09-05 08:52:51.659585,SPLICE_004,100.37,27.93,2.86,1.51,0.02,NORMAL
2026-09-05 08:52:53.659585,SPLICE_002,102.08,30.47,1.49,1.37,0.01,NORMAL
2026-09-05 08:52:55.659585,SPLICE_002,98.13,24.08,1.92,1.51,0.09,NORMAL
2026-09-05 08:52:57.659585,SPLICE_005,98.12,32.38,3.72,1.5,0.17,NORMAL
2026-09-05 08:52:59.659585,SPLICE_001,102.98,35.56,2.35,1.48,0.05,NORMAL
2026-09-05 08:53:01.659585,SPLICE_005,115.76,87.98,11.87,1.31,0.78,CRITICAL
2026-09-05 08:53:03.659585,SPLICE_004,102.67,32.91,1.68,1.53,0.16,NORMAL
2026-09-05 08:53:05.659585,SPLICE_005,94.33,36.8,2.76,1.41,0.15,NORMAL
2026-09-05 08:53:07.659585,SPLICE_001,103.55,23.89,3.07,1.55,0.01,NORMAL
2026-09-05 08:53:09.659585,SPLICE_003,99.74,35.64,1.12,1.46,0.1,NORMAL
2026-09-05 08:53:11.659585,SPLICE_003,99.45,34.37,1.61,1.51,0.1,NORMAL
2026-09-05 08:53:13.659585,SPLICE_004,106.02,43.17,6.02,1.26,0.51,WARNING
2026-09-05 08:53:15.659585,SPLICE_002,98.55,33.63,2.16,1.54,0.08,NORMAL
2026-09-05 08:53:17.659585,SPLICE_001,104.99,30.23,1.36,1.64,0.1,NORMAL
2026-09-05 08:53:19.659585,SPLICE_002,100.9,27.67,0.92,1.51,0.15,NORMAL
2026-09-05 08:53:21.659585,SPLICE_005,98.1,28.29,0.99,1.5,0.19,NORMAL
2026-09-05 08:53:23.659585,SPLICE_003,98.85,26.31,0.28,1.43,0.16,NORMAL
2026-09-05 08:53:25.659585,SPLICE_004,97.46,29.16,2.07,1.41,0.03,NORMAL
2026-09-05 08:53:27.659585,SPLICE_004,102.36,40.01,2.29,1.51,0.18,NORMAL
2026-09-05 08:53:29.659585,SPLICE_002,113.0,77.55,14.58,1.29,0.6,CRITICAL
2026-09-05 08:53:31.659585,SPLICE_002,98.82,29.63,0.02,1.53,0.09,NORMAL
2026-09-05 08:53:33.659585,SPLICE_001,101.95,31.49,1.23,1.59,0.16,NORMAL
2026-09-05 08:53:35.659585,SPLICE_001,96.39,31.34,2.13,1.48,0.17,NORMAL
2026-09-05 08:53:37.659585,SPLICE_004,100.79,27.87,2.45,1.49,0.06,NORMAL
2026-09-05 08:53:39.659585,SPLICE_004,98.75,30.37,0.38,1.48,0.04,NORMAL
2026-09-05 08:53:41.659585,SPLICE_001,104.66,45.28,2.58,1.38,0.33,WARNING
2026-09-05 08:53:43.659585,SPLICE_001,100.2,31.67,1.94,1.48,0.18,NORMAL
2026-09-05 08:53:45.659585,SPLICE_004,98.85,28.59,2.58,1.57,0.11,NORMAL
2026-09-05 08:53:47.659585,SPLICE_003,97.51,32.61,5.09,1.51,0.06,NORMAL
2026-09-05 08:53:49.659585,SPLICE_001,104.85,56.62,6.96,1.3,0.26,WARNING
2026-09-05 08:53:51.659585,SPLICE_001,95.46,28.95,1.1,1.52,0.09,NORMAL
2026-09-05 08:53:53.659585,SPLICE_005,101.14,28.34,1.48,1.54,0.16,NORMAL
2026-09-05 08:53:55.659585,SPLICE_001,105.48,87.58,12.65,1.17,1.0,CRITICAL
2026-09-05 08:53:57.659585,SPLICE_003,106.32,52.45,8.25,1.39,0.3,WARNING
2026-09-05 08:53:59.659585,SPLICE_005,96.88,44.17,1.61,1.51,0.04,NORMAL
2026-09-05 08:54:01.659585,SPLICE_002,118.49,76.64,16.23,1.0,0.69,CRITICAL
2026-09-05 08:54:03.659585,SPLICE_003,95.63,31.37,2.85,1.44,0.11,NORMAL
2026-09-05 08:54:05.659585,SPLICE_002,99.72,32.96,1.89,1.6,0.1,NORMAL
2026-09-05 08:54:07.659585,SPLICE_004,113.35,68.01,22.4,1.16,0.98,CRITICAL
2026-09-05 08:54:09.659585,SPLICE_003,99.43,29.47,5.1,1.49,0.03,NORMAL
2026-09-05 08:54:11.659585,SPLICE_002,100.76,33.48,3.91,1.39,0.17,NORMAL
2026-09-05 08:54:13.659585,SPLICE_004,95.39,28.19,4.7,1.49,0.04,NORMAL
2026-09-05 08:54:15.659585,SPLICE_005,100.58,33.36,1.22,1.51,0.12,NORMAL
2026-09-05 08:54:17.659585,SPLICE_002,98.69,60.47,5.37,1.42,0.37,WARNING
2026-09-05 08:54:19.659585,SPLICE_001,103.67,32.99,1.35,1.49,0.2,NORMAL
2026-09-05 08:54:21.659585,SPLICE_003,98.81,21.63,1.89,1.5,0.16,NORMAL
2026-09-05 08:54:23.659585,SPLICE_004,96.47,31.46,2.31,1.53,0.05,NORMAL
2026-09-05 08:54:25.659585,SPLICE_001,100.37,27.9,0.1,1.57,0.07,NORMAL
2026-09-05 08:54:27.659585,SPLICE_005,118.31,73.94,9.17,1.48,0.78,CRITICAL
2026-09-05 08:54:29.659585,SPLICE_004,118.6,79.55,26.71,1.05,0.72,CRITICAL
2026-09-05 08:54:31.659585,SPLICE_003,98.22,33.14,1.09,1.58,0.08,NORMAL
2026-09-05 08:54:33.659585,SPLICE_003,99.33,50.86,6.4,1.34,0.47,WARNING
2026-09-05 08:54:35.659585,SPLICE_004,97.52,34.8,0.62,1.49,0.04,NORMAL
2026-09-05 08:54:37.659585,SPLICE_003,98.69,26.51,1.35,1.48,0.13,NORMAL
2026-09-05 08:54:39.659585,SPLICE_004,97.28,36.14,2.49,1.59,0.05,NORMAL
2026-09-05 08:54:41.659585,SPLICE_005,98.37,31.61,0.4,1.57,0.05,NORMAL
2026-09-05 08:54:43.659585,SPLICE_001,108.94,57.2,4.22,1.35,0.3,WARNING
2026-09-05 08:54:45.659585,SPLICE_003,99.2,52.19,6.54,1.47,0.35,WARNING
2026-09-05 08:54:47.659585,SPLICE_001,102.2,28.1,3.19,1.58,0.07,NORMAL
2026-09-05 08:54:49.659585,SPLICE_002,100.08,35.46,1.93,1.37,0.13,NORMAL
2026-09-05 08:54:51.659585,SPLICE_002,100.03,49.6,6.63,1.29,0.4,WARNING
2026-09-05 08:54:53.659585,SPLICE_003,103.34,25.49,2.51,1.5,0.12,NORMAL
2026-09-05 08:54:55.659585,SPLICE_001,99.76,30.47,0.35,1.45,0.11,NORMAL
2026-09-05 08:54:57.659585,SPLICE_003,101.29,24.5,3.25,1.51,0.03,NORMAL
2026-09-05 08:54:59.659585,SPLICE_003,100.33,24.69,1.88,1.53,0.07,NORMAL
2026-09-05 08:55:01.659585,SPLICE_001,101.34,30.83,3.18,1.52,0.06,NORMAL
2026-09-05 08:55:03.659585,SPLICE_004,101.49,26.61,1.84,1.47,0.1,NORMAL
2026-09-05 08:55:05.659585,SPLICE_005,103.35,32.21,3.23,1.42,0.12,NORMAL
2026-09-05 08:55:07.659585,SPLICE_001,104.18,33.54,1.65,1.49,0.02,NORMAL
2026-09-05 08:55:09.659585,SPLICE_005,100.0,22.28,2.49,1.54,0.16,NORMAL
2026-09-05 08:55:11.659585,SPLICE_005,102.7,41.26,4.53,1.36,0.22,WARNING
2026-09-05 08:55:13.659585,SPLICE_004,100.27,30.13,1.28,1.54,0.17,NORMAL
2026-09-05 08:55:15.659585,SPLICE_004,100.51,30.59,3.73,1.45,0.09,NORMAL
2026-09-05 08:55:17.659585,SPLICE_001,103.56,71.84,7.07,1.26,0.41,WARNING
2026-09-05 08:55:19.659585,SPLICE_005,118.01,92.95,11.92,1.25,0.89,CRITICAL
2026-09-05 08:55:21.659585,SPLICE_002,101.95,30.0,2.69,1.39,0.03,NORMAL
2026-09-05 08:55:23.659585,SPLICE_002,100.59,23.99,2.45,1.51,0.14,NORMAL
2026-09-05 08:55:25.659585,SPLICE_002,98.0,38.12,3.99,1.52,0.08,NORMAL
2026-09-05 08:55:27.659585,SPLICE_003,100.33,38.73,2.5,1.54,0.18,NORMAL
2026-09-05 08:55:29.659585,SPLICE_002,98.0,32.59,2.86,1.51,0.06,NORMAL
2026-09-05 08:55:31.659585,SPLICE_004,97.95,32.8,0.5,1.56,0.04,NORMAL
2026-09-05 08:55:33.659585,SPLICE_003,98.12,27.26,1.79,1.54,0.05,NORMAL
2026-09-05 08:55:35.659585,SPLICE_001,96.18,27.26,3.1,1.49,0.11,NORMAL
2026-09-05 08:55:37.659585,SPLICE_002,107.44,48.11,11.36,1.42,0.56,WARNING
2026-09-05 08:55:39.659585,SPLICE_004,101.81,29.33,1.92,1.58,0.12,NORMAL
2026-09-05 08:55:41.659585,SPLICE_002,99.36,30.58,3.07,1.42,0.01,NORMAL
2026-09-05 08:55:43.659585,SPLICE_002,99.91,27.93,1.3,1.4,0.05,NORMAL
2026-09-05 08:55:45.659585,SPLICE_004,101.0,25.55,0.57,1.5,0.06,NORMAL
2026-09-05 08:55:47.659585,SPLICE_005,98.57,30.77,2.59,1.54,0.15,NORMAL
2026-09-05 08:55:49.659585,SPLICE_003,101.91,36.09,4.2,1.48,0.01,NORMAL
2026-09-05 08:55:51.659585,SPLICE_004,109.89,59.53,2.52,1.4,0.31,WARNING
2026-09-05 08:55:53.659585,SPLICE_005,102.75,35.1,1.64,1.54,0.15,NORMAL
2026-09-05 08:55:55.659585,SPLICE_003,101.99,30.8,3.77,1.64,0.12,NORMAL
2026-09-05 08:55:57.659585,SPLICE_002,100.1,33.61,1.63,1.62,0.02,NORMAL
2026-09-05 08:55:59.659585,SPLICE_002,118.81,93.26,10.5,1.04,0.94,CRITICAL
2026-09-05 08:56:01.659585,SPLICE_003,101.15,22.46,2.18,1.52,0.08,NORMAL
2026-09-05 08:56:03.659585,SPLICE_004,109.64,98.02,17.96,1.39,0.74,CRITICAL
2026-09-05 08:56:05.659585,SPLICE_002,103.1,31.6,3.22,1.51,0.01,NORMAL
2026-09-05 08:56:07.659585,SPLICE_003,102.11,49.74,5.47,1.39,0.58,WARNING
2026-09-05 08:56:09.659585,SPLICE_004,100.53,29.8,2.75,1.5,0.0,NORMAL
2026-09-05 08:56:11.659585,SPLICE_005,100.8,31.23,2.7,1.49,0.11,NORMAL
2026-09-05 08:56:13.659585,SPLICE_005,97.71,30.44,2.23,1.46,0.18,NORMAL
2026-09-05 08:56:15.659585,SPLICE_005,101.25,24.49,2.18,1.46,0.03,NORMAL
2026-09-05 08:56:17.659585,SPLICE_004,110.52,95.63,24.35,1.07,0.67,CRITICAL
2026-09-05 08:56:19.659585,SPLICE_002,98.26,35.32,1.05,1.52,0.14,NORMAL
2026-09-05 08:56:21.659585,SPLICE_003,105.38,46.75,8.64,1.32,0.3,WARNING
2026-09-05 08:56:23.659585,SPLICE_001,107.39,45.14,6.59,1.32,0.49,WARNING
2026-09-05 08:56:25.659585,SPLICE_004,102.34,37.49,1.18,1.43,0.02,NORMAL
2026-09-05 08:56:27.659585,SPLICE_002,100.06,39.08,1.0,1.54,0.06,NORMAL
2026-09-05 08:56:29.659585,SPLICE_002,102.18,27.14,2.04,1.55,0.09,NORMAL
2026-09-05 08:56:31.659585,SPLICE_002,99.58,53.83,9.66,1.62,0.29,WARNING
2026-09-05 08:56:33.659585,SPLICE_004,103.78,25.58,1.23,1.46,0.01,NORMAL
2026-09-05 08:56:35.659585,SPLICE_005,98.57,28.28,2.32,1.47,0.17,NORMAL
2026-09-05 08:56:37.659585,SPLICE_004,99.68,25.41,2.09,1.42,0.05,NORMAL
2026-09-05 08:56:39.659585,SPLICE_004,96.12,34.45,0.69,1.41,0.15,NORMAL
2026-09-05 08:56:41.659585,SPLICE_003,109.41,53.77,6.68,1.44,0.42,WARNING
2026-09-05 08:56:43.659585,SPLICE_005,97.31,28.02,4.24,1.45,0.14,NORMAL
2026-09-05 08:56:45.659585,SPLICE_001,101.93,28.47,0.27,1.6,0.01,NORMAL
2026-09-05 08:56:47.659585,SPLICE_002,102.63,29.28,3.12,1.52,0.1,NORMAL
2026-09-05 08:56:49.659585,SPLICE_003,102.17,24.62,1.33,1.55,0.1,NORMAL
2026-09-05 08:56:51.659585,SPLICE_005,96.41,22.08,1.49,1.48,0.04,NORMAL
2026-09-05 08:56:53.659585,SPLICE_004,112.24,74.03,24.17,1.48,0.86,CRITICAL
2026-09-05 08:56:55.659585,SPLICE_003,122.9,72.88,23.64,0.92,0.96,CRITICAL
2026-09-05 08:56:57.659585,SPLICE_004,99.05,23.48,1.11,1.42,0.03,NORMAL
2026-09-05 08:56:59.659585,SPLICE_001,102.84,30.08,1.54,1.36,0.17,NORMAL
2026-09-05 08:57:01.659585,SPLICE_005,105.74,70.04,8.04,1.37,0.43,WARNING
2026-09-05 08:57:03.659585,SPLICE_005,98.55,25.62,1.54,1.56,0.1,NORMAL
2026-09-05 08:57:05.659585,SPLICE_005,99.56,34.85,1.37,1.5,0.0,NORMAL
2026-09-05 08:57:07.659585,SPLICE_003,101.58,24.41,3.77,1.45,0.14,NORMAL
2026-09-05 08:57:09.659585,SPLICE_005,98.79,32.49,2.54,1.53,0.12,NORMAL
2026-09-05 08:57:11.659585,SPLICE_002,97.55,25.8,2.03,1.45,0.12,NORMAL
2026-09-05 08:57:13.659585,SPLICE_001,99.23,18.97,3.39,1.43,0.18,NORMAL
2026-09-05 08:57:15.659585,SPLICE_003,99.23,24.51,2.34,1.45,0.15,NORMAL
2026-09-05 08:57:17.659585,SPLICE_001,99.68,31.54,1.4,1.51,0.18,NORMAL
2026-09-05 08:57:19.659585,SPLICE_002,104.07,31.79,1.72,1.51,0.01,NORMAL
2026-09-05 08:57:21.659585,SPLICE_003,99.28,33.71,1.91,1.45,0.12,NORMAL
2026-09-05 08:57:23.659585,SPLICE_002,99.84,27.72,0.96,1.52,0.18,NORMAL
2026-09-05 08:57:25.659585,SPLICE_003,97.58,30.28,2.11,1.51,0.15,NORMAL
2026-09-05 08:57:27.659585,SPLICE_004,103.25,60.13,8.33,1.3,0.29,WARNING
2026-09-05 08:57:29.659585,SPLICE_004,102.9,28.42,1.76,1.57,0.16,NORMAL
2026-09-05 08:57:31.659585,SPLICE_003,100.9,34.94,1.25,1.45,0.06,NORMAL
2026-09-05 08:57:33.659585,SPLICE_001,99.31,27.07,1.78,1.43,0.18,NORMAL
2026-09-05 08:57:35.659585,SPLICE_003,100.61,27.25,1.38,1.51,0.18,NORMAL
2026-09-05 08:57:37.659585,SPLICE_002,105.26,94.78,11.76,1.33,0.88,CRITICAL
2026-09-05 08:57:39.659585,SPLICE_002,104.15,26.07,2.69,1.45,0.15,NORMAL
2026-09-05 08:57:41.659585,SPLICE_005,104.65,27.36,2.96,1.49,0.1,NORMAL
2026-09-05 08:57:43.659585,SPLICE_005,100.81,32.29,0.57,1.48,0.08,NORMAL
2026-09-05 08:57:45.659585,SPLICE_004,98.97,33.1,3.39,1.51,0.07,NORMAL
2026-09-05 08:57:47.659585,SPLICE_004,97.43,33.59,2.18,1.49,0.02,NORMAL
2026-09-05 08:57:49.659585,SPLICE_002,101.38,27.78,2.14,1.5,0.2,NORMAL
2026-09-05 08:57:51.659585,SPLICE_004,99.14,39.04,2.3,1.47,0.01,NORMAL
2026-09-05 08:57:53.659585,SPLICE_005,105.57,53.68,7.06,1.41,0.52,WARNING
2026-09-05 08:57:55.659585,SPLICE_004,96.69,24.83,1.88,1.42,0.11,NORMAL
2026-09-05 08:57:57.659585,SPLICE_004,97.29,33.67,0.08,1.49,0.09,NORMAL
2026-09-05 08:57:59.659585,SPLICE_002,96.53,39.51,3.57,1.47,0.14,NORMAL
2026-09-05 08:58:01.659585,SPLICE_001,98.97,33.42,3.39,1.59,0.07,NORMAL
2026-09-05 08:58:03.659585,SPLICE_005,96.04,29.26,1.63,1.48,0.02,NORMAL
2026-09-05 08:58:05.659585,SPLICE_003,102.24,36.37,1.83,1.55,0.12,NORMAL
2026-09-05 08:58:07.659585,SPLICE_001,100.06,32.16,1.74,1.43,0.12,NORMAL
2026-09-05 08:58:09.659585,SPLICE_004,98.97,29.37,2.44,1.56,0.04,NORMAL
2026-09-05 08:58:11.659585,SPLICE_003,103.4,29.82,2.0,1.58,0.06,NORMAL
